සන්නිකර්ෂණීය	sannikarsaɳiːja	ADJ	approximate
සන්නිදර්ශක	sannidarsaka	NOUN	illustrator
සන්නිදර්ශනය	sannidarsanaja	NOUN	illustration;illus ration
සන්නිදර්ශිත	sannidarsita	VERB	illustrated
සන්නිධානය	sannidaːnaja	NOUN	deposit;juxtaposition
සන්නිධිය	sannidija	NOUN	juxtaposition;contiguity
සන්නිපතිතය	sannipatitaja	NOUN	coincidence
සන්නිපාතනය	sannipaːtanaja	VERB	packing
සන්නිපාතය	sannipaːtaja	NOUN	meeting;gathering;assembly;assemblage;typhoid;convergence
සන්නිපාතශාලාව	sannipaːtasaːlaːva	?	meeting hall
සන්නිපාතී	sannipaːtiː	ADJ	coincident
සන්නිය	sannija	NOUN	chill;coma;rigor
සන්නිරීක්ෂණය	sanniriːksaɳaja	VERB	scrutiny;vouching
සන්නිවාසය	sannivaːsaja	?	living together
සන්නිවේදන	sanniveːdana	ADJ	communicative
සන්නිවේදනය	sanniveːdanaja	NOUN	communication;media;Communication
සන්නිවේදනශ්‍රීලි	sanniveːdanas‍riːli	ADJ	communicable
සන්නිවේද්‍ය	sanniveːd‍ja	ADJ	communicative
සන්නිවේදිත	sanniveːdita	VERB	communicated
සන්නිවේශය	sanniveːsaja	NOUN	situation;note
සන්නිශ්‍රය	sannis‍raja	NOUN	association
සන්නිහ්ශ්‍රිත	sannihs‍rita	VERB	associated
සන්වවු	sanvavu	NOUN	isinglass
සන්වැට	sanvæʈa	NOUN	beacon
සන්සන්දනාත්මක	sansandanaːtmaka	ADJ	comparative
සන්සන්දනීය	sansandaniːja	ADJ	comparable
සන්සන්ධිතය	sansanditaja	NOUN	conjunctiva
සන්සල	sansala	ADJ	mobile;movable
සන්සිඳුවනවා	sansinduvanavaː	VERB	pacify
සන්සිඳෙනවා	sansindenavaː	VERB	compose
සන්සුන්	sansun	ADJ	serious;quiet;collected;composed;calm;grave;sober;serene;placid;conciliatory;sedate;decorous;staid;unruffled;matronly
සන්සුන්කම	sansunkama	NOUN	seriousness;placidity
සන්සුන්බව	sansunbava	NOUN	ataraxia
සන්සුන්මකම	sansunmakama	NOUN	sobriety;soberness
සන්හුන්	sanhun	VERB	composed;calm
සන්‍යය	san‍jaja	?	verbatim translation
සන්‍යාස	san‍jaːsa	?	Sannyasa
සන්‍යාසය	san‍jaːsaja	NOUN	renunciation;coma
සන්‍යාසියා	san‍jaːsijaː	NOUN	ascetic;eremite
සනා	sanaː	NOUN	love
සනාතන	sanaːtana	ADJ	firm;eternal;perennial
සනාථ	sanaːta	VERB	protected;assisted
සනාථකරනවා	sanaːtakaranavaː	VERB	substantiate
සනාල	sanaːla	ADJ	vascular;fistular;fistulose
සනාලික	sanaːlika	ADJ	canaliculate
සනික	sanika	ADV	slowly;quickly
සනිපයි	sanipaji	?	all right
සනිහ්ශ්‍රය	sanihs‍raja	?	close association
සනීප	saniːpa	NOUN	health;ease;comfortable;cosy
සනීපදායක	saniːpadaːjaka	VERB	wholesome;bracing
සනීපය	saniːpaja	NOUN	health;ease
සනීපයි	saniːpaji	?	al right
සනීපාරක්ෂක	saniːpaːraksaka	ADJ	sanitary;hygenic
සනීපාරක්ෂාව	saniːpaːraksaːva	NOUN	sanitation
සනීපෙන්	saniːpen	ADV	well
සනීයසය	saniːjasaja	NOUN	senescence
සනුරනවා	sanuranavaː	NOUN	signal
සනුවරු	sanuvaru	NOUN	race
සනුහර	sanuhara	NOUN	race
සනෙළිය	saneɭija	NOUN	beacon
සඳ	sanda	NOUN	time;mind;moon;euphonic combination;noble person
සඳකඩපහණ	sandakaɖapahaɳa	NOUN	moonstone;Sandakada pahana
සඳකත	sandakata	?	moon stone gem
සඳකත්පහණ	sandakatpahaɳa	?	moon stone gem
සඳකත්මිණි	sandakatmiɳi	?	moon stone gem
සඳකන්	sandakan	?	moon tays
සඳකැන්	sandakæn	?	moon rays
සඳකැලුම්	sandakælum	?	moon rays
සඳකිඳුරි	sandakinduri	NOUN	mermaid
සඳකිරණ	sandakiraɳa	?	moon rays
සඳදුන්න	sandadunna	?	Moonbow
සඳපහන	sandapahana	NOUN	moonlight
සඳපාන	sandapaːna	?	moon light
සඳමිදුලු	sandamidulu	NOUN	marrow
සඳරැස	sandaræsa	?	moon beam
සඳලුතලය	sandalutalaja	NOUN	balcony;belvedere
සඳලේ	sandaleː	NOUN	crescent
සඳස්	sandas	NOUN	prosody
සඳහන	sandahana	NOUN	note;memory;citation;allusion;horoscope
සඳහා	sandahaː	?	to;for;towards
සඳැල්ල	sandælla	NOUN	balcony;cockloft
සඳැස	sandæsa	NOUN	metre
සඳැස්	sandæs	NOUN	prosody
සඳු	sandu	NOUN	moon;Mon.
සඳුදා	sandudaː	NOUN	Monday;mon;Mon.;monday
සඳුන්	sandun	NOUN	sandalwood;sandal
සඳුන්කූරු	sandunkuːru	?	joss stick
සඳුන්තෙල්	sanduntel	?	sandalwood oil
සපක්නිය	sapaknija	?	co wife
සපක්ෂ	sapaksa	NOUN	partisan;alate
සපක්ෂය	sapaksaja	NOUN	samara
සපත්තු	sapattu	NOUN	shoe;foot wear
සපත්තුව	sapattuva	NOUN	shoe;boot
සපත්‍ර	sapat‍ra	ADJ	foliaceous;foliose;follicle;frondose
සපතේරුවා	sapateːruvaː	NOUN	cobbler;cobler;shoemaker
සපථ	sapata	NOUN	oath;swearing
සපන	sapana	VERB	biting
සපනවා	sapanavaː	NOUN	bite;chew
සපන්	sapan	ADJ	able;wise
සපන්කම	sapankama	NOUN	ability;wisdom
සපන්ටයින්	sapanʈajin	ADJ	serpentine
සපන්නී	sapanniː	?	co wife
සපනා	sapanaː	?	clever person
සපයනවා	sapajanavaː	VERB	man;make;find;supply;store;contribute;afford;earn;procure
සපයන්නා	sapajannaː	NOUN	supplier;procurer;purveyor
සපයාගන්නවා	sapajaːɡannavaː	VERB	procure
සපයාදෙනවා	sapajaːdenavaː	VERB	procure
සපර්යන්ත	saparjanta	VERB	bounded
සපර්යන්තතාව	saparjantataːva	NOUN	boundedness
සපරීවාර	sapariːvaːra	?	with a retinue
සපල	sapala	ADJ	successful;useful;fruitful
සප්	sap	NOUN	serpent
සප්ත	sapta	?	sevent
සප්තකය	saptakaja	NOUN	scale;heptad;octave
සප්තප්‍රකාර	saptap‍rakaːra	ADV	sevenfold
සප්තප්‍රයාම	saptap‍rajaːma	?	Heptathlon
සප්තභුජය	saptabud͡ʒaja	NOUN	heptagon
සප්තම	saptama	NOUN	seventh
සප්තමය	saptamaja	NOUN	opposition;septenary
සප්තරංජනය	saptaraŋd͡ʒanaja	NOUN	spectrum
සප්තර්ෂිය	saptarsija	?	plough the
සප්තර්ෂී	saptarsiː	?	pleiads
සප්තවිධ	saptavida	ADV	sevenfold
සප්තසංයුජ	saptasaŋjud͡ʒa	?	septavalent
සප්ත්‍රාස‍්‍රය	sapt‍raːsa‍‍raja	NOUN	heptagon
සප්තාංක	saptaːŋka	?	heptamerous
සප්තාංශ	saptaːŋsa	?	septiflateral
සප්තාංශඝනය	saptaːŋsaganaja	?	heptahedron
සප්තාස‍්‍රය	saptaːsa‍‍raja	NOUN	heptagon;septagon;septangle
සප්තෝඩය	saptoːɖaja	?	heptode
සප්පට	sappaʈa	ADJ	low;vulgar
සප්පයා	sappajaː	NOUN	baby;serpent
සප්පායම	sappaːjama	NOUN	attendance;tasty food
සප්පි	sappi	NOUN	ghee
සප්‍රතිකාර	sap‍ratikaːra	ADJ	curable
සප්‍රමාණ	sap‍ramaːɳa	ADJ	valid
සප්‍රමාණතාව	sap‍ramaːɳataːva	NOUN	validity
සප්‍රාණ	sap‍raːɳa	ADJ	racy
සප්‍රාණික	sap‍raːɳika	VERB	animated;animate
සපා	sapaː	NOUN	bee;serpent
සපැමිණි	sapæmiɳi	?	rrived
සපිධාන	sapidaːna	?	pyxidate
සපිරි	sapiri	ADJ	full;complete;exact
සපිරිවරින්	sapirivarin	?	with a retinue
සපු	sapu	NOUN	serpent;campaca michelia;champak
සපුච්ඡ	saput͡ʃt͡ʃa	NOUN	caudate
සපුරනවා	sapuranavaː	VERB	fulfil
සපුව	sapuva	NOUN	wealth;prosperity
සපෙතිය	sapetija	?	hexafoil
සබකෝලය	sabakoːlaja	NOUN	nervousness;self consciousness;stage fright
සබන්	saban	NOUN	soap
සබන්කුකුළා	sabankukuɭaː	?	wild fowl
සබඳ	sabanda	NOUN	friend;connection;relation;possessive case
සබඳකම	sabandakama	NOUN	relations;affinity;liaison
සබඳතාව	sabandataːva	NOUN	rapport
සබඳනය	sabandanaja	NOUN	connector
සබඳනවා	sabandanavaː	VERB	join
සබර	sabara	NOUN	hunter;vedda
සබරගමුව	sabaraɡamuva	?	Province of Sabaragamuwa
සබල	sabala	ADJ	powerful
සබල්	sabal	NOUN	sabal;saw palmetto
සබල්බ	sabalba	ADJ	bulbous
සබව	sabava	NOUN	truth
සබවස	sabavasa	?	true word
සබ්ඔක්සයිඩ්	saboksajiɖ	?	suboxide
සබ්මැරීනය	sabmæriːnaja	VERB	submarine;Submarine
සබා	sabaː	ADJ	true;actual
සබාග	sabaːɡa	NOUN	coalition
සබාපති	sabaːpati	NOUN	chairman
සබැදීම	sabædiːma	?	cementation
සබැඳි	sabændi	VERB	related;friendly;jointed
සබැඳියාව	sabændijaːva	NOUN	relationship;friendship
සබැඳී	sabændiː	NOUN	joint
සබැඳීම	sabændiːma	?	cementation
සබැඳුම	sabænduma	VERB	cementing;joinder
සබුක්කුව	sabukkuva	VERB	whip;scourge;horse whip
සබ‍්‍රහ්මචාරී	saba‍‍rahmat͡ʃaːriː	?	co celibate
සභංග	sabaŋɡa	VERB	broken;crenate
සභංගුර	sabaŋɡura	ADJ	fragile
සභය	sabaja	ADJ	fearful
සභ්‍ය	sab‍ja	ADJ	civil;noble;decent;civic;cultured;courtly;civilised;mannerly;quotable;urbane
සභ්‍යත්වය	sab‍jatvaja	NOUN	civilization;polish;civility;civilisation
සභ්‍යතාව	sab‍jataːva	NOUN	gentility
සභාකක්ෂය	sabaːkaksaja	NOUN	lobby
සභාග	sabaːɡa	NOUN	coalition
සභාගය	sabaːɡaja	NOUN	coalition
සභාධ්‍යායත්වය	sabaːd‍jaːjatvaja	NOUN	fellowship
සභාධ්‍යායයා	sabaːd‍jaːjajaː	NOUN	fellow
සභානායක	sabaːnaːjaka	?	leader of the house
සභානුභූතිය	sabaːnubuːtija	NOUN	sympathy;empathy
සභාපති	sabaːpati	NOUN	president;chairman;chair person
සභාපතිනි	sabaːpatini	NOUN	chairwoman
සභාරීති	sabaːriːti	?	rule of a society
සභාව	sabaːva	NOUN	church;community;meeting;audience;mission;congregation;council;gathering;assembly;persuasion;congress;comitia
සභාවාරය	sabaːvaːraja	VERB	sitting;session
සභාශ්‍රීලී	sabaːs‍riːliː	NOUN	sociable
සභාශාලාව	sabaːsaːlaːva	NOUN	chamber;boardroom
සභාසදයා	sabaːsadajaː	?	councilor
සභාසනය	sabaːsanaja	NOUN	emulation
සභික	sabika	NOUN	member;councillor
සභිකයා	sabikajaː	NOUN	councillor
සභිරය	sabiraja	?	striction
සභිරු	sabiru	ADJ	dangerous
සම	sama	ADJ	even;same;level;similar;square;equal;regular;clean;uniform;skin;equivalent;joint;alike;par;analogous;quits;co;equable;equi;iso
සමංග	samaŋɡa	?	normosplanchnic
සමංගීකරණය	samaŋɡiːkaraɳaja	NOUN	organisation
සමඅක්ෂීය	samaksiːja	ADJ	coaxial
සමඅණුක	samaɳuka	?	equimolecuar
සමඅනාවරණතාව	samanaːvaraɳataːva	?	equidetectabieity
සමඅවයවිකයෝ	samavajavikajoː	?	homoeomeries
සමඋරුමකරුවා	samurumakaruvaː	?	co heir
සමඑල	samela	?	equipollent;equireturns
සමඑලය	samelaja	NOUN	syncarp
සමඑලීන	sameliːna	?	homocarpous
සමක	samaka	NOUN	normal;equivalent;equality;equator;equatorial;at par
සමකක්ෂය	samakaksaja	VERB	coordinate;co ordinate
සමකත්වය	samakatvaja	NOUN	equality;normality
සමකතාව	samakataːva	NOUN	equivalence
සමකම	samakama	NOUN	par
සමකම්පන	samakampana	ADJ	coseismic
සමකය	samakaja	NOUN	equivalent;equation;par;Equator;equator
සමකරණය	samakaraɳaja	NOUN	equalisation
සමකරනවා	samakaranavaː	VERB	level;equal;equate
සමකරය	samakaraja	?	ovelty;owelty
සමකර්තෘ	samakartur	?	co author
සමකර්තෘත්වය	samakarturtvaja	?	joint authorship
සමකලය	samakalaja	NOUN	parabola
සමකලාප	samakalaːpa	?	homophase
සමකලාස්ථ	samakalaːsta	?	inphase;in phase
සමකශික	samakasika	?	isokont
සමක්ෂක	samaksaka	ADJ	coaxial;co axial
සමක්ෂණිකතාව	samaksaɳikataːva	NOUN	simultaneity
සමක්ෂේත්‍රය	samakseːt‍raja	NOUN	plane
සමක්ෂේපණය	samakseːpaɳaja	?	bijection
සමක්‍රාන්තිය	samak‍raːntija	?	isogonal
සමකාමුක	samakaːmuka	?	homo erotic
සමකාරකය	samakaːrakaja	NOUN	analogue;equaliser
සමකාර්ය	samakaːrja	ADJ	analogous
සමකාර්යතාව	samakaːrjataːva	NOUN	analogy;analogue
සමකාල	samakaːla	NOUN	simultaneous;isochrone
සමකාලකය	samakaːlakaja	NOUN	isochrone
සමකාලතාව	samakaːlataːva	NOUN	synchronism
සමකාලනය	samakaːlanaja	NOUN	synchronization
සමකාලය	samakaːlaja	NOUN	contemporaneity
සමකාලවර්තනය	samakaːlavartanaja	?	isochronism
සමකාලවර්තී	samakaːlavartiː	ADJ	isochronous
සමකාල්‍යය	samakaːl‍jaja	NOUN	simultaneity
සමකාලාවර්ත	samakaːlaːvarta	ADJ	isochronous
සමකාලාවර්තතාව	samakaːlaːvartataːva	?	isochronism
සමකාලාවර්ති	samakaːlaːvarti	?	isochronic
සමකාලික	samakaːlika	ADJ	contemporary;simultaneous;concurrent;coeval;isochronous;synchronic
සමකාලිකත්වය	samakaːlikatvaja	NOUN	simultaneity
සමකාලිකතාව	samakaːlikataːva	NOUN	synchronism;simultaneity
සමකාලිකයා	samakaːlikajaː	ADJ	contemporary
සමකාලීන	samakaːliːna	ADJ	contemporary;concurrent;synchronous;coeval;co existent;contemporaneous
සමකාලීනයා	samakaːliːnajaː	ADJ	contemporary;collateral
සමකිරණමිතික	samakiraɳamitika	?	homometric
සමකිරීම	samakiriːma	VERB	grading
සමකිලතාව	samakilataːva	?	homostyly
සමකීල	samakiːla	ADJ	homogonous;homostyled;lsostylous
සමකුටික	samakuʈika	?	homoclitic
සමකුටිකය	samakuʈikaja	?	homoclitic
සමකුරුව	samakuruva	NOUN	grader
සමකුලීන	samakuliːna	NOUN	commensal
සමකේන්ද්‍රික	samakeːnd‍rika	ADJ	concentric;euicentric
සමකේන්ද්‍රීය	samakeːnd‍riːja	ADJ	homocentric
සමකොටස්	samakoʈas	NOUN	equity
සමකොටිල	samakoʈila	?	isocotylous
සමකෝණ	samakoːɳa	ADJ	equiangular
සමකෝණය	samakoːɳaja	?	right angle
සමකෝණික	samakoːɳika	ADJ	equiangular;equi angular
සමඛණ්ඩකය	samakaɳɖakaja	?	metamore
සමග	samaɡa	VERB	with;united;co
සමගණ	samaɡaɳa	NOUN	congeneric
සමගණතාව	samaɡaɳataːva	?	congenerity
සමගණදර්ශ්‍රීය	samaɡaɳadars‍riːja	?	isogenotypic
සමගණය	samaɡaɳaja	NOUN	congener
සමගණීය	samaɡaɳiːja	?	cogeneric
සමගතික	samaɡatika	?	isodynamic
සමග්‍රතාව	samaɡ‍rataːva	NOUN	completeness
සමග්‍රය	samaɡ‍raja	VERB	total
සමගාමිත්වය	samaɡaːmitvaja	NOUN	simultaneity
සමගාමියා	samaɡaːmijaː	?	fellow traveller
සමගාමී	samaɡaːmiː	NOUN	simultaneous;concurrent;concurrence
සමගි	samaɡi	ADJ	conciliatory
සමගිකිරීම	samaɡikiriːma	NOUN	reconciliation
සමගිය	samaɡija	NOUN	peace;unity;harmony;concord
සමගියෙන්	samaɡijen	ADV	amicably;at one
සමගිව	samaɡiva	?	arm in arm
සමගිසන්ධානය	samaɡisandaːnaja	NOUN	concordat
සමගුණය	samaɡuɳaja	?	equal quality
සමඝනතාව	samaganataːva	?	barotropy
සමඝනීක්ෂණය	samaganiːksaɳaja	?	isopyknoscopy
සමඟ	samaŋɡa	VERB	with;plus;united;let alone;together with
සමඟිය	samaŋɡija	NOUN	unity
සමඟිසන්ධානය	samaŋɡisandaːnaja	NOUN	reconciliation;reconcilement
සමඟිසම්පන්න	samaŋɡisampanna	VERB	united
සමචක්‍රය	samat͡ʃak‍raja	?	homocycle
සමචක්‍රිම	samat͡ʃak‍rima	?	homokurtic;mesokurtic
සමචක්‍රිමය	samat͡ʃak‍rimaja	?	mesokurtosis
සමචක්‍රිය	samat͡ʃak‍rija	ADJ	homocyclic
සමචක්‍රීය	samat͡ʃak‍riːja	ADJ	homocyclic;isocyclic
සමචත්‍රරස‍්‍ර	samat͡ʃat‍rarasa‍‍ra	NOUN	square
සමචතුරශ්‍ර	samat͡ʃaturas‍ra	NOUN	quadrate
සමචතුරශ්‍රය	samat͡ʃaturas‍raja	NOUN	square
සමචතුරස‍්‍රගත	samat͡ʃaturasa‍‍raɡata	VERB	squared
සමචතුරස‍්‍රය	samat͡ʃaturasa‍‍raja	NOUN	square;quadrangle
සමචලජන්මාණුව	samat͡ʃalad͡ʒanmaːɳuva	?	isoplanogamete
සමචලන	samat͡ʃalana	ADJ	isochronous
සමච්චලය	samat͡ʃt͡ʃalaja	NOUN	fun;joke;shy;mock;rag;derision;mockery;quiz;prank;raillery;jeer;scoff
සමච්ඡේදකය	samat͡ʃt͡ʃeːdakaja	?	bisector;bisectrix
සමච්ඡේදනය	samat͡ʃt͡ʃeːdanaja	NOUN	bisection
සමච්ඡේදය	samat͡ʃt͡ʃeːdaja	NOUN	bisection
සමච්න්න	samat͡ʃnna	VERB	bisect
සමචාරිතාව	samat͡ʃaːritaːva	NOUN	coherence
සමචාරී	samat͡ʃaːriː	ADJ	coherent
සමචිකිත්සාව	samat͡ʃikitsaːva	NOUN	homeopathy
සමචිත්තතාව	samat͡ʃittataːva	NOUN	equanimity
සමජනනය	samad͡ʒananaja	NOUN	homogeneity;homogenesis;homogeny
සමජන්මාණුක	samad͡ʒanmaːɳuka	?	isogamous
සමජන්මාණුධානිය	samad͡ʒanmaːɳudaːnija	?	isogametangium
සමජන්මාණුව	samad͡ʒanmaːɳuva	NOUN	isogamete
සමජ්ජ	samad͡ʒd͡ʒa	ADJ	medullated
සමජාත	samad͡ʒaːta	ADJ	homologous
සමජාතිත්වය	samad͡ʒaːtitvaja	NOUN	homogeneity;homogenity
සමජාතිතාව	samad͡ʒaːtitaːva	NOUN	homogeneity
සමජාතීය	samad͡ʒaːtiːja	ADJ	homogeneous;homogenous
සමජාතීයතාව	samad͡ʒaːtiːjataːva	NOUN	homogeneity
සමජෛවවාසය	samad͡ʒaivavaːsaja	?	biochore
සමණ	samaɳa	NOUN	ascetic
සමණ්ඩපික	samaɳɖapika	ADJ	syncarpous
සමත	samata	ADJ	able;skilled
සමතල	samatala	ADJ	even;level;flat;plain;complanate
සමතලතාව	samatalataːva	NOUN	parity
සමතලය	samatalaja	NOUN	level;plane;corymb
සමතලස්	samatalas	?	homothallic
සමතලා	samatalaː	ADJ	even;level;plane;flat;plain;smooth;deplanate
සමතලාබව	samatalaːbava	NOUN	evenness
සමතලීය	samataliːja	ADJ	corymbose
සමත්	samat	ADJ	able;clever
සමත්කරනවා	samatkaranavaː	VERB	conciliate
සමත්වය	samatvaja	NOUN	parity
සමතා	samataː	?	clever person
සමතාකරණය	samataːkaraɳaja	NOUN	equalisation
සමතානය	samataːnaja	?	isotone
සමතාව	samataːva	NOUN	equilibrium;equality;similarity;equivalence;congruency;equability;equipoise;parity
සමතැස්	samatæs	NOUN	buddha
සමතික්‍රමණය	samatik‍ramaɳaja	NOUN	transgression
සමතික්‍රමය	samatik‍ramaja	NOUN	transgression
සමතිරික්ත	samatirikta	ADJ	redundant
සමතිරික්තතාව	samatiriktataːva	NOUN	redundancy
සමතිරික්තය	samatiriktaja	NOUN	redundancy
සමතිස්	samatis	NOUN	thirty
සමතුරඝ‍්‍රය	samaturaga‍‍raja	NOUN	square
සමතුරස‍්‍රය	samaturasa‍‍raja	NOUN	square
සමතුලතාව	samatulataːva	NOUN	equilibrium
සමතුලනය	samatulanaja	NOUN	equilibration
සමතුල්‍ය	samatul‍ja	NOUN	equivalent
සමතුල්‍යතාව	samatul‍jataːva	?	equivalance
සමතුල්‍යය	samatul‍jaja	NOUN	equivalent
සමතුලාවාදය	samatulaːvaːdaja	NOUN	isostasy;lsostacy
සමතුලිතතාව	samatulitataːva	NOUN	equilibrium
සමතෝලකය	samatoːlakaja	?	equilibrant
සමතෝලය	samatoːlaja	NOUN	equilibrium
සමථ	samata	NOUN	calmness;tranquility
සමථනය	samatanaja	NOUN	arbitration
සමථය	samataja	NOUN	compromise;concurrence;tranquility;concialiation
සමථායනය	samataːjanaja	VERB	compounding
සමදන්තී	samadantiː	?	homodont
සමදර්ශතාව	samadarsataːva	?	homotypy
සමදර්ශය	samadarsaja	?	homotype;isotype
සමදර්ශ්‍රීය	samadars‍riːja	?	homotypic;isotypic
සමදල	samadala	?	homopetalous
සමද්විපාද	samadvipaːda	ADJ	isosceles
සමද්විපාර්ශ්ව	samadvipaːrsva	ADJ	isobilateral;isolateral
සමද්විරූපතාව	samadviruːpataːva	?	isodimorphism
සමද්වීපාද	samadviːpaːda	ADJ	isosceles
සමද්‍රව	samad‍rava	?	isopolar
සමදිගංශකය	samadiɡaŋsakaja	NOUN	loxodrome;rhumb line
සමදීප්ත	samadiːpta	?	isophotic
සමදුර	samadura	ADJ	equidistant;equidistance;equi distant
සමදූර	samaduːra	ADJ	equidistant
සමදේශිකයා	samadeːsikajaː	NOUN	compatriot
සමධ්‍යයනය	samad‍jajanaja	NOUN	explication
සමධ‍්‍රැවීය	samada‍‍ræviːja	?	homopolar
සමනත්තර	samanattara	ADJ	next
සමනන්තරතාව	samanantarataːva	NOUN	contiguity
සමනය	samanaja	VERB	calming down;normalising;normalizing;quieting;subsidence
සමනල	samanala	?	papilionaceous
සමනලයා	samanalajaː	VERB	butterfly
සමනලාකාර	samanalaːkaːra	?	butterfly like
සමනවාදය	samanavaːdaja	NOUN	quietism
සමනවේදය	samanaveːdaja	?	heortology
සමනළ	samanaɭa	VERB	butterfly
සමනළකන්ද	samanaɭakanda	?	sripada
සමනළගල	samanaɭaɡala	?	sripada
සමනළයා	samanaɭajaː	VERB	butterfly
සමනළුවා	samanaɭuvaː	?	costar
සමන්	saman	NOUN	jasmine;saman
සමන්කුළ	samankuɭa	?	sripada
සමන්ගිර	samanɡira	?	sripada
සමන්ත	samanta	ADJ	complete;entire
සමන්තචක්ඛු	samantat͡ʃakku	NOUN	buddha
සමන්තභද්‍ර	samantabad‍ra	NOUN	buddha
සමන්තය	samantaja	NOUN	end;limit
සමන්තාහ	samantaːha	?	feudoloid
සමන්තුරේ	samantureː	?	Sammanthurai
සමන්නනවා	samannanavaː	VERB	join;unite
සමන්නාගත	samannaːɡata	?	possessed of
සමන්පිච්ච	samanpit͡ʃt͡ʃa	NOUN	jasmine
සමන්වනවා	samanvanavaː	VERB	join;unite
සමන්විත	samanvita	NOUN	consisting of;endowed with;possessed of;sombrero
සමන්‍යෂ්ටික	saman‍jasʈika	?	homonuclear
සමන්‍යාස	saman‍jaːsa	?	isosteric
සමන්‍යාසතාව	saman‍jaːsataːva	?	isosterism
සමනාභික	samanaːbika	?	confocal
සමනාම	samanaːma	NOUN	homonym;homonymon
සමනාමතාව	samanaːmataːva	NOUN	homonymy
සමනාමය	samanaːmaja	NOUN	homonym
සමනියමුවා	samanijamuvaː	?	co pilot
සමනියාමක	samanijaːmaka	?	homonomous
සමනියෝත	samanijoːta	?	co agent
සමනුඥානය	samanud͡ʒɲaːnaja	NOUN	permission
සමනේමය	samaneːmaja	?	isochorn
සමනොළ	samanoɭa	?	sripada
සමපක්ෂ	samapaksa	ADJ	paripinnate
සමපත්‍රී	samapat‍riː	?	isophyllous
සමපත්‍රීතාව	samapat‍riːtaːva	?	isophylly
සමපදතාව	samapadataːva	NOUN	rhythm
සමපන්තික	samapantika	?	co ordinate
සමපරිණත	samapariɳata	?	homogamous
සමපරිණතිය	samapariɳatija	?	adichogamy;homogamy;synanthesis
සමපරිපුෂ්පී	samaparipuspiː	?	homochlamydeous;homoiochlamydeous
සමපරිමා	samaparimaː	?	isochoric
සමපරිමාචක්‍රය	samaparimaːt͡ʃak‍raja	?	isochore
සමපරිමාණ	samaparimaːɳa	ADJ	autological;homologous
සමපරිමාණතාව	samaparimaːɳataːva	NOUN	homology
සමපරිමිතීය	samaparimitiːja	?	isoperimetrical
සමපල	samapala	NOUN	equivalent
සමප්‍රභව	samap‍rabava	ADJ	homologous
සමප්‍රභවතාව	samap‍rabavataːva	NOUN	homology
සමප්‍රභවය	samap‍rabavaja	?	homologue
සමප්‍රමාණ	samap‍ramaːɳa	ADJ	proportionate
සමප්‍රමිතිය	samap‍ramitija	NOUN	isometry
සමප්‍රවිකලය	samap‍ravikalaja	?	homoclisy
සමපාතීය	samapaːtiːja	ADJ	coincidental
සමපාද	samapaːda	NOUN	aequilateral;equilateral
සමපාදීය	samapaːdiːja	NOUN	equilateral
සමපාර්ශ්වයා	samapaːrsvajaː	ADJ	collateral
සමපාර්ශ්වික	samapaːrsvika	?	homolateral
සමපාර්ශ්වීය	samapaːrsviːja	ADJ	collateral
සමපාර්ශිවික	samapaːrsivika	ADJ	collateral
සමපැති	samapæti	?	even sided
සමපැවැත්ම	samapævætma	?	co existence
සමපීඩන	samapiːɖana	?	isobaric
සමපීර්ණය	samapiːrɳaja	NOUN	conveyance
සමපූරකය	samapuːrakaja	NOUN	complement
සමපේක්ෂක	samapeːksaka	NOUN	speculator
සමපේක්ෂකයා	samapeːksakajaː	NOUN	speculator
සමපේක්ෂණය	samapeːksaɳaja	NOUN	contemplation;speculation
සමපේක්ෂාත්මක	samapeːksaːtmaka	ADJ	speculative
සමබර	samabara	VERB	balanced
සමබරතාව	samabarataːva	NOUN	equilibrium
සමබව	samabava	VERB	quits;at par;evenness
සමබිම	samabima	NOUN	level
සමබීජාණුක	samabiːd͡ʒaːɳuka	ADJ	homosporous
සමබීජාණුකතාව	samabiːd͡ʒaːɳukataːva	NOUN	homospory;isospory
සමභක්ෂ	samabaksa	?	isophagous
සමභරතාව	samabarataːva	NOUN	equilibrium
සමභව්‍ය	samabav‍ja	?	equally likely
සමභාග	samabaːɡa	ADJ	proportionate;homoeomerous;homomericus;homomerous
සමභාජනය	samabaːd͡ʒanaja	?	equipartition
සමභාර	samabaːra	?	isobaric
සමභාවය	samabaːvaja	?	homoplasmy;homoplasy
සමභින්නය	samabinnaja	?	proper fraction
සමභීතිකාව	samabiːtikaːva	NOUN	Homophobia
සමභුජ	samabud͡ʒa	NOUN	equilateral
සමභූමි	samabuːmi	?	level ground
සමමිතික	samamitika	ADJ	symmetrical
සමමිතිකායනය	samamitikaːjanaja	?	symmetrisation
සමමිතිය	samamitija	NOUN	symmetry;regularity
සමමිල	samamila	?	par value
සමමිලට	samamilaʈa	?	at par;par at
සමමුහුර්තක	samamuhurtaka	ADJ	synchronous
සමමුහුර්තකතාව	samamuhurtakataːva	NOUN	synchronism
සමමුහුර්තකරණය	samamuhurtakaraɳaja	NOUN	synchronisation
සමමුහූර්තක	samamuhuːrtaka	ADJ	synchronous
සමමුහූර්තකතාව	samamuhuːrtakataːva	NOUN	synchronism
සමමුහූර්තකරණය	samamuhuːrtakaraɳaja	NOUN	synchronization
